,name,Age,Overall rating,Potential,Team & Contract,ID,Height,Weight,Best overall,Best position,Growth,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Composure,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,International reputation,Pace / Diving,Shooting / Handling,Passing / Kicking,Dribbling / Reflexes,Defending / Pace,Pied droit
72432,"L. Lindner, Laura Lindner",30,69 ,69 ,2025,72473,166,58,,CF,,10000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72433,"B. Fischer, Bente Fischer",21,66 ,74 ,2025,72474,175,64,,CAM,,20000,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
72435,"H. Lehmann, Hannah Lehmann",20,63 ,70 ,2026,72476,165,58,,RM,,10000,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72438,"E. Reske, Emily Reske",19,64 ,74 ,2026,72479,166,58,,CAM,,15000,600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72490,"L. Simnica, Luan Simnica",20,61 ,70 ,2027,72531,182,74,,CAM,,675000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
72492,"B. Ludueña, Belén Ludueña",20,62 ,73,Unknown,72533,155,52,,RB,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72495,"M. Gantschnig, Marco Sebastian Gantschnig",26,64 ,65,2026,72536,182,78,,CB,,650000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72499,"M. Lang, Michael Lang",25,63 ,65 ,2026,72540,178,75,,RM,,550000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72501,"C. Lichtenberger, Christian Lichtenberger",28,63 ,63 ,2026,72542,172,66,,RW,,475000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72514,"M. Kmeť, Matúš Kmeť",24,54 ,61 ,2026,72555,173,68,,RB,,210000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72521,"J. Janning, Jasmin Janning",19,71 ,77 ,2025,72562,173,61,,GK,,25000,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72546,"A. Kardaś, Adam Kardaś",17,53 ,65 ,2025,72587,180,72,,CAM,,200000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72547,"M. Khlan, Maksym KhlanХлань Максим Сергійович",21,66 ,75 ,2025,72588,173,65,,RM,,1900000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72555,"A. Bondhus, Anders Bondhus",19,54 ,71 ,2027,72596,184,73,,LB,,275000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
72557,"G. Rogala, Grzegorz Rogala",28,62 ,62 ,2026,72598,185,79,,LB,,350000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
72572,"M. Ndiaye, Mbaye Jacques Ndiaye",20,63 ,71 ,2026,72613,178,72,,LM,,1100000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
72578,"I. Coadă, Ionuţ Coadă",26,62 ,64 ,2025,72619,181,78,,CDM,,450000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72581,"C. Afalna, Christ Nkama Afalna",26,63 ,64 ,2025,72622,187,81,,RM,,575000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72583,"C. Toma, Constantin Adrian Toma",37,63 ,63 ,2025,72624,180,77,,LB,,110000,3000,,,61,48,56,63,32,,57,48,62,60,60,,61,58,59,65,62,,62,61,64,58,53,,59,61,54,57,73,61,,58,60,61,,11,8,5,10,13,,,,,,,,,0
72584,"F. Ibrian, Florinel Valentin Ibrian",30,58 ,58 ,2025,72625,179,74,,LB,,180000,4000,,,53,41,44,53,37,,51,48,34,51,53,,68,64,63,53,69,,54,52,62,57,46,,60,56,49,42,45,47,,51,59,57,,14,8,11,8,11,,,,,,,,,0
72586,"A. Dorobanțu, Andrei Cristian Dorobanțu",19,58 ,67 ,2025,72627,180,75,,CAM,,450000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72596,"I. Dinu, Alexandru Ionuț Dinu",26,59 ,59 ,2025,72637,182,77,,CB,,210000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72608,"L. Hens, Lennard Hens",28,65 ,65 ,2025,72649,183,70,,CAM,,725000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72615,"J. Mercado, John Anthony Mercado Cuero",22,69 ,78 ,2027,72656,186,74,,LM,,3100000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
72617,"Vasco Lopes, Vasco Rafael Fortes Lopes",24,68 ,71 ,2025,72658,188,76,,LM,,1600000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
72624,"Carmen Carballada, Carmen Carballada",18,58 ,78 ,2027,72665,167,55,,CM,,15000,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72640,"M. Dammeier, Michel Dammeier",20,58 ,69 ,2025,72681,182,75,,CDM,,425000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72641,"K. Brandt, Keanu Brandt",20,57 ,67 ,2025,72682,178,70,,RM,,350000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72644,"N. Stepantsev, Nick Stepantsev",22,59 ,66 ,2025,72685,184,76,,CAM,,450000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
72646,"S. Busch, Sean Busch",20,60 ,70 ,2025,72687,188,76,,CF,,550000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72653,"L. Gojković, Luka GojkovićЛука Гојковић",24,64 ,69 ,2027,72694,176,73,,CAM,,875000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
72656,"K. Kouyate, Mohamed Katia Kouyate",20,58 ,64 ,2027,72697,183,75,,CF,,325000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
72658,"L. Koerdt, Lennart Koerdt",19,62 ,72 ,2027,72699,187,78,,CAM,,850000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72665,"Inés Rizo, Inés Rizo Galiano",19,53 ,67 ,2025,72706,178,65,,CF,,4000,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72670,"C. Valerius, Cherrion Valerius",18,62 ,75 ,2027,72711,192,78,,CB,,875000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72687,"L. Rageot, Lalie Rageot",18,67 ,71 ,2025,72728,168,57,,CB,,10000,600,,,39,29,67,70,28,,55,33,36,53,73,,62,54,51,70,58,,36,69,63,63,25,,66,64,25,33,45,47,,69,66,64,,13,5,9,6,8,,,,,,,,,0
72710,"S. Gyenge, Szilárd Gyenge",23,60 ,68 ,2028,72751,185,78,,GK,,475000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72715,"K. Pischon, Karl Rajbeer Singh Pischon",20,55 ,63 ,2025,72756,181,75,,GK,,240000,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72718,"P. Halbauer, Phil Halbauer",25,65 ,66 ,2025,72759,189,83,,LW,,850000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
72721,"A. Caragea, Adrian Iulian Caragea",18,61 ,69 ,2028,72762,182,74,,RM,,700000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72722,"J. Tynnilä, Joanna Tynnilä",22,69,77,Unknown,72763,170,63,,CB,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72723,"O. Sevenius, Oona Sevenius",20,68 ,76 ,2027,72764,170,62,,CF,,20000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72724,"C. Harper, Cameron Harper",22,58 ,66 ,2027,72765,184,79,,LB,,425000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
72725,"Noufal PN, Noufal PN",23,51 ,57 ,2027,72766,171,65,,RM,,90000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72727,"J. Danquah, Jacob Danquah",19,54,68,2025,72768,194,82,,CB,,275000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72729,"L. Zeller, Leroy Zeller",23,60 ,66 ,2025,72770,195,88,,GK,,325000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72748,"L. Sällström, Linda Sällström",35,69 ,69 ,Unknown,72789,171,63,,CF,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72750,"O. Siren, Oona Siren",23,72 ,78 ,2027,72791,160,54,,CM,,35000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72752,"M. Majasaari, Milla-Maj Majasaari",24,69,73,2025,72793,168,62,,GK,,15000,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72755,"C. Gladun, Cosmin Ștefan Gladun",22,60 ,65 ,2025,72796,180,75,,LB,,350000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72763,"Gonçalo Teixeira, Gonçalo Filipe Carmo Teixeira",24,60 ,63 ,2025,72804,179,72,,RM,,325000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72765,"D. Atanaskoski, David AtanaskoskiДавид Атанаскоски",27,60 ,60 ,2025,72806,176,72,,LB,,240000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
72767,"Paulo Moreira, Paulo Daniel Valente Moreira",24,65 ,71 ,2026,72808,176,70,,RM,,1100000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72769,"M. Martin, Milagros Martin",17,62,76 ,Unknown,72810,166,59,,LB,,0,0,,,62,31,60,63,30,,66,40,34,56,66,,67,69,67,51,61,,38,58,56,47,30,,52,53,40,33,39,44,,50,62,59,,7,14,15,9,8,,,,,,,,,0
72773,"Paula Novo, Paula Novo Saborido",19,56 ,73 ,2027,72814,165,55,,CB,,15000,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72774,"R. Pașcalău, Răzvan Bogdan Pașcalău",20,60 ,65 ,2029,72815,189,82,,CB,,325000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72776,"C. Mora, Carlos Andrei Mora Montoya",23,64 ,69 ,2028,72817,178,74,,CAM,,875000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72782,"T. İlter, Taşkın İlter",29,64 ,64 ,2025,72823,185,74,,CDM,,500000,14000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72790,"M. Bellich, Marco Bellich",25,67,71,2027,72831,188,83,,CB,,1100000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
72792,"M. Baldi, Matteo Baldi",22,61 ,67 ,2025,72833,193,84,,RB,,500000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72809,"E. Adamo, Emanuele Manolo Pio Adamo",25,69 ,70 ,2025,72850,177,72,,RM,,1700000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72814,"E. Panizzi, Erik Panizzi",30,62 ,62 ,2026,72855,176,70,,LB,,350000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
72816,"T. Maggioni, Tommaso Maggioni",22,64 ,68 ,2025,72857,181,78,,RB,,800000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72819,"G. Fedel, Giacomo Fedel",21,61 ,63 ,2027,72860,171,64,,RB,,425000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72821,"D. Bragantini, Davide Bragantini",20,68,76 ,2029,72862,172,67,,LM,,2200000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
72822,"A. Ntoi, Andreas NdojΑνδρέας-Ριχάρδος Ντόι",21,71 ,78 ,2025,72863,190,84,,CB,,3500000,16000,,,45,34,72,67,24,,44,32,33,58,53,,60,64,46,60,56,,51,80,67,79,40,,70,74,31,48,41,52,,71,71,71,,8,12,8,14,14,,,,,,,,,1
72825,"Leandro Andrade, Leandro Livramento Andrade",24,71 ,73 ,2027,72866,176,70,,CAM,,2400000,16000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72829,"N. Akhundzada, Nariman AkhundzadaNəriman Əhməd oğlu Axundzadə",20,68 ,80 ,2028,72870,185,78,,CF,,2900000,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72831,"R. Xhixha, Redon Xhixha",25,64 ,66 ,2026,72872,180,75,,CF,,750000,14000,,,36,70,64,51,57,,57,34,45,47,61,,67,64,62,63,65,,68,70,57,64,60,,47,18,68,49,54,57,,15,14,13,,14,7,8,9,10,,,,,,,,,1
72834,"R. Almeyda, Riçard Almeyda de Oliveira",35,66 ,66 ,2025,72875,177,75,,CM,,350000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
72836,"A. Hüseynov, Abbas İsrafil oğlu Hüseynov",29,66 ,66 ,2025,72877,179,76,,RB,,750000,14000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72843,"K. Thymianis, Konstantinos ThymianisΚωνσταντίνος Θυμιάνης",23,68 ,74 ,2027,72884,186,74,,CB,,1800000,16000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72845,"C. McLean, Charlotte McLean",24,68 ,74 ,2025,72886,170,62,,CB,,15000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72847,"A. Dennis, Anthony Junior Dennis",20,67,75,2027,72888,179,70,,CB,,1500000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72848,"O. Bayrak, Ogün Bayrak",25,67 ,70 ,2025,72889,178,70,,RM,,1200000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72850,"M. Aïko, Makan Aïko",23,63 ,69 ,2026,72891,180,70,,CF,,775000,10000,,,57,62,58,61,54,,64,40,31,52,66,,74,76,68,62,72,,60,75,64,56,52,,34,15,66,54,55,59,,26,28,29,,10,11,8,14,6,,,,,,,,,1
72851,"M. Suray, Mathis Suray",22,64,70,2027,72892,173,65,,RM,,1500000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72854,"T. van de Loo, Tim van de Loo",21,62 ,69 ,2028,72895,180,70,,CAM,,750000,4000,,,49,42,45,65,44,,55,40,44,54,63,,65,67,66,63,69,,59,58,64,63,40,,56,59,67,67,44,55,,61,62,56,,5,6,8,7,12,,,,,,,,,1
72863,"B. Hay, Brogan Hay",25,65 ,69 ,Unknown,72904,162,59,,CAM,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72864,"Raul Gustavo, Raul Gustavo Pereira Bicalho",25,69 ,72 ,2027,72905,189,78,,CB,,1600000,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
72865,"R. Fraser, Robbie Fraser",21,57 ,68 ,2026,72906,182,81,,LB,,350000,19000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
72867,"S. Tsiloulis, Sotiris TsiloulisΣωτήρης Τσιλούλης",29,70 ,70 ,2026,72908,185,78,,RM,,1600000,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72868,"J. Edwards, Joshua Edwards",24,63 ,68 ,2028,72909,176,68,,LM,,675000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
72875,"S. Zanon, Simone Zanon",22,66 ,72 ,2026,72916,178,69,,RB,,1400000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72878,"A. Ghram, Alaa Ghramعلاء غرام",22,67 ,75 ,2029,72919,190,79,,CB,,2100000,12000,,,43,37,67,69,25,,62,48,33,68,64,,73,72,62,67,60,,56,78,66,73,39,,62,66,41,49,57,65,,65,68,67,,6,11,6,15,7,,,,,,,,,1
72881,"S. Bhattacharjee, Subhajit Bhattacharjee",22,52 ,57 ,2026,72922,183,74,,GK,,100000,950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72897,"D. Vašulín, Daniel Vašulín",26,70,71 ,2027,72938,195,91,,CF,,1700000,17000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72907,"J. Burek, Jakub Burek",21,58 ,67 ,2026,72948,188,79,,GK,,400000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72916,"Gabriel Maioli, Gabriel Maioli da Silva",21,63 ,72 ,2028,72957,177,75,,RW,,1100000,14000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72919,"K. Gerhardt, Konstantin Laurin Gerhardt",19,57 ,70 ,2025,72960,175,70,,CAM,,400000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72920,"L. Demming, Lukas Demming",24,59 ,64 ,2026,72961,180,74,,CM,,350000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72922,"N. Barthel, Niklas Barthel",19,56 ,70 ,2025,72963,180,75,,CB,,325000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72924,"P. Remmert, Peter Remmert",18,56 ,72 ,2028,72965,193,89,,CF,,375000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72925,"T. Osmani, Tristan Osmani",19,56 ,70 ,2027,72966,177,67,,CAM,,350000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
72926,"M. Grüger, Max Grüger",19,63 ,74 ,2028,72967,185,76,,CDM,,975000,6000,,,45,39,55,67,38,,60,56,45,58,64,,66,63,63,56,67,,54,61,52,55,45,,68,62,51,54,39,48,,63,65,60,,5,11,11,9,12,,,,,,,,,1
72927,"A. Bayindir, Aris Bayindir",17,58 ,75 ,2028,72968,185,80,,CAM,,500000,4000,,,44,54,46,60,45,,63,48,44,55,58,,58,60,57,54,66,,50,44,44,45,58,,43,24,55,58,53,52,,35,29,33,,14,14,13,5,12,,,,,,,,,0
72930,"S. Viruthiyil Santhosh, Sreekuttan Viruthiyil Santhosh",25,51 ,51 ,2027,72971,172,64,,RW,,60000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72931,"R. Fosso, Donfack Ryan Gloire Fosso Ymefack",22,67 ,74 ,2026,72972,183,75,,CM,,2100000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72932,"F. Kruger, Facundo Nicolás Krüger",24,62 ,66 ,2026,72973,184,79,,CF,,575000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72934,"A. Barry, Abubakr Barry",23,64 ,69 ,2025,72975,190,74,,CM,,875000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72935,"B. Biedrzycki, Bartosz Biedrzycki",21,60 ,67 ,2027,72976,180,70,,LM,,500000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
72940,"M. Bartoš, Marek Kristián Bartoš",27,65 ,66 ,2026,72981,193,80,,CB,,725000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72942,"D. Mutter, David Mutter",19,53 ,67 ,2025,72983,182,80,,GK,,190000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72945,"R. Brennan, Rhys Brennan",18,53 ,66 ,2024,72986,175,66,,RM,,220000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72951,"J. Tijink, Jop Tijink",19,57 ,73 ,2026,72992,188,76,,CB,,400000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
72961,"F. Schmahl, Julius Frederik Schmahl",21,66 ,74 ,2027,73002,183,74,,CAM,,1900000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72962,"J. Winter, Jorden Winter",20,58 ,66 ,2026,73003,186,77,,CF,,450000,1000,,,32,61,57,51,52,,57,45,30,35,56,,70,65,55,52,53,,63,66,52,60,50,,49,14,56,51,57,52,,13,14,16,,7,11,11,5,14,,,,,,,,,1
72966,"L. Szabó, Levente Szabó",25,65 ,69 ,2026,73007,195,89,,CF,,1000000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72968,"R. Safi, Ramien Safi",24,61 ,64 ,2026,73009,177,71,,CAM,,450000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
72975,"F. Mane, Filippo Calixte Mané",19,61 ,81 ,2028,73016,188,77,,CB,,875000,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72982,"L. Mühlhaus, Larissa Mühlhaus",21,74 ,79 ,2025,73023,177,71,,CF,,50000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72985,"N. Ojukwu, Nicole Ojukwu",18,67 ,74 ,2026,73026,163,55,,CAM,,15000,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72987,"C. Kehrer, Caroline Kehrer",27,71 ,72 ,2026,73028,177,61,,CF,,20000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72989,"J. Paulina, Jordi Paulina",19,64,71 ,2027,73030,191,80,,CF,,1000000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72991,"Itsaso Miranda, Itsaso Miranda Aldasoro",24,60 ,65 ,2025,73032,165,55,,RM,,9000,850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
72994,"Henrique Pereira, Henrique Martins Pereira",22,67 ,74 ,2025,73035,178,73,,LW,,2100000,8000,,,61,65,59,52,66,,75,67,45,40,72,,78,77,71,69,69,,74,67,59,52,64,,37,26,54,56,61,51,,21,36,21,,15,14,12,7,7,,,,,,,,,1
72995,"Martim Almeida, Martim Rafael Silva Almeida",19,62 ,73 ,2026,73036,182,72,,CM,,850000,5000,,,46,36,51,67,40,,66,46,41,64,69,,64,56,56,61,64,,60,59,47,59,34,,64,63,60,65,49,55,,51,66,63,,13,8,10,14,8,,,,,,,,,1
73007,"S. Kozlovský, Samuel Kozlovský",24,68 ,73 ,2026,73048,182,76,,LB,,1700000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
73016,"C. Campbell, William Cole Campbell",18,67 ,82 ,2028,73057,175,68,,LM,,2400000,19000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
73018,"A. Bayo, Alama Bayo",18,57 ,77 ,2028,73059,181,72,,RW,,450000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
73020,"R. Lalthanmawia, Renthlei Lalthanmawia",22,49 ,57 ,2027,73061,165,62,,CF,,100000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
73021,"Sreekuttan MS, Sreekuttan MS",19,49 ,59 ,2025,73062,181,74,,CAM,,100000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
73023,"S. Singh, Sagolsem Bikash Singh",23,50 ,56 ,2025,73064,177,68,,CF,,70000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
