,name,Age,Overall rating,Potential,Team & Contract,ID,Height,Weight,Best overall,Best position,Growth,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Composure,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,International reputation,Pace / Diving,Shooting / Handling,Passing / Kicking,Dribbling / Reflexes,Defending / Pace,Pied droit
2538,"P. Tietz, Phillip Tietz",26,74 ,75 ,2027,233216,190,86,76,CF,2,5000000,26000,€10.3M,311,,,,,,296,,,,,,328,,,,,,383,,,,,,297,,,,,,,85,,,,40,,,,,,1740,376,1,68,73,56,68,33,1
233203,"Esther, Esther González Rodríguez",31,81 ,81 ,2025,233244,163,55,,CF,,120000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
233204,"S. McLoughlin, Shane Daniel McLoughlin",27,63 ,63 ,2025,233245,175,70,,RB,,475000,7000,,,61,55,50,60,51,,62,55,52,58,61,,74,77,80,59,79,,66,63,71,57,60,,53,57,56,55,45,57,,54,57,55,,14,14,6,14,5,,,,,,,,,1
233205,"L. Barnes, Lauren Kate Barnes",35,80 ,80 ,2025,233246,165,57,,CB,,20000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
233257,"C. Benítez, César Iván Benítez León",34,65 ,65 ,2024,233298,177,75,,CB,,230000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1957,"D. Henderson, Dean Bradley Henderson",27,79 ,80 ,2028,233306,188,85,79,GK,3,15000000,51000,€34.6M,86,,,,,,119,,,,,,303,,,,,,228,,,,,,125,,,,,,,43,,,,391,,,,,,1295,446,2,80,78,77,81,55,1
233288,"M. Villanueva, Mikel Villanueva Álvarez",31,71 ,71 ,2025,233329,192,79,,CB,,1300000,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
233302,"A. Riley, Alexandra Lowe Riley",36,77 ,77 ,2025,233343,163,56,,RB,,4000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
233312,"H. Wilkinson, Hannah Lillian Wilkinson",29,73 ,73 ,Unknown,233353,178,70,,CF,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
233313,"C. Bott, Catherine Joan Bott",29,68,68,2025,233354,165,60,,RB,,10000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
233323,"S. Blackstenius, Emma Stina Blackstenius",28,80,80,2026,233364,174,65,,CF,,140000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
233325,"V. Henry, Valentin Henry",30,66,66,2025,233366,178,73,,RB,,1000000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
233328,"L. Montoya, Lautaro Montoya",29,64 ,64 ,2025,233369,170,73,,LB,,525000,11000,,,60,49,49,65,50,,67,56,45,62,66,,72,72,76,59,77,,59,60,61,58,67,,56,61,60,64,54,64,,55,62,64,,13,10,10,6,14,,,,,,,,,0
2542,"S. Diarra, Stéphane Imad Diarra",25,69 ,70 ,2025,233373,173,58,72,RM,3,1700000,7000,€0,282,,,,,,324,,,,,,398,,,,,,252,,,,,,295,,,,,,,136,,,,65,,,,,,1752,372,1,83,59,66,73,42,0
233334,"D. Leahy, Darragh John Leahy",26,61 ,61 ,2025,233375,177,72,,CB,,300000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
233355,"I. Touré, Idrissa Touré",26,69,70,2025,233396,188,76,,RM,,1400000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
233429,"Borja Galán, Borja Galán González",31,64 ,64 ,2026,233470,182,76,,LM,,475000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
233431,"N. Sarenren Bazee, Noah Joel Sarenren Bazee",27,68 ,68 ,2025,233472,183,80,,RW,,1300000,6000,,,68,63,53,69,55,,70,64,42,54,69,,80,74,77,67,75,,64,67,31,58,56,,44,31,65,62,52,58,,22,26,29,,15,6,13,11,11,,,,,,,,,1
233435,"B. Riveros, Blás Miguel Riveros Galeano",26,67 ,66,2027,233476,178,71,,LB,,1100000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
233437,"M. Zajc, Miha Zajc",30,73 ,73 ,2025,233478,178,72,,CAM,,2900000,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
233442,"T. Tissoudali, Tarik Tissoudali",31,74 ,74 ,Unknown,233483,182,75,,CF,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
233524,"J. Koroma, Joshua Abdulai Koroma",25,69 ,70 ,2025,233565,178,66,,LM,,1700000,10000,,,61,67,49,63,50,,69,76,51,51,68,,88,82,79,65,77,,77,72,73,66,65,,46,25,66,64,50,61,,43,38,39,,8,7,14,10,12,,,,,,,,,1
233527,"Lee Sang Heon, Sang-heon Lee이상헌",26,71 ,72 ,2027,233568,178,67,,CF,,2200000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
233589,"H. Cuypers, Hugo Jean-Marc Cuypers",27,76 ,75,2026,233630,185,78,,CF,,8000000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
233624,"J. Ayunga, Jonah Ananias Paul Ayunga",27,63,64,2025,233665,185,78,,CF,,675000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
233627,"Zhang Yan, Zhang Yan张岩",27,62 ,62 ,2025,233668,188,87,,GK,,300000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
233666,"S. Haugen, Sigurd Hauso Haugen",26,66 ,67 ,2025,233707,188,77,,CF,,1000000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
233691,"D. Okereke, David Chidozie Okereke",26,73 ,74 ,2025,233732,181,79,,CF,,3600000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
233707,"L. Martens van Leer, Elisabeth Petronella Lieke Martens",31,81,81,2025,233748,170,66,,CAM,,170000,8000,,,80,81,57,82,78,,88,90,80,78,89,,70,69,80,73,72,,84,74,56,76,75,,66,45,82,84,79,85,,47,37,32,,7,9,13,16,16,,,,,,,,,1
233710,"D. van de Donk, Daniëlle van de Donk",32,84,84,2025,233751,160,54,,CM,,150000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
233716,"M. van Dongen, Merel Didi van Dongen",31,78 ,78 ,Unknown,233757,170,64,,CB,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
233722,"P. Dahlberg, Pontus Jacob Ragne Dahlberg",25,65 ,70 ,2026,233763,194,86,,GK,,825000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
233726,"S. Alakouch, Sofiane Alakouchسفيان علكوش",25,66 ,69 ,2026,233767,175,66,,RB,,1000000,6000,,,64,38,52,65,30,,62,60,32,60,63,,72,71,76,63,75,,62,66,69,63,35,,62,64,60,63,42,64,,62,64,63,,6,12,14,11,8,,,,,,,,,1
233759,"F. Bjørkan, Fredrik André Bjørkan",25,73 ,76 ,2029,233800,180,73,,LB,,3700000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
233797,"F. Rauch, Felicitas Rauch",28,80,80,2025,233838,167,61,,LB,,110000,10000,,,75,46,73,79,41,,70,77,80,70,78,,78,82,84,80,91,,71,83,84,73,67,,73,78,68,50,57,73,,82,80,73,,17,15,16,13,9,,,,,,,,,0
233800,"C. Cuesta, Carlos Eccehomo Cuesta Figueroa",25,72 ,76 ,2026,233841,179,81,,CB,,2900000,18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
233807,"J. Hauge, Jens Petter Hauge",24,72 ,75 ,2028,233848,184,70,,CAM,,3200000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
233824,"R. Hale, Ronan Aiden Connolly Shea Chapman Hale",25,64 ,66 ,2027,233865,176,70,,CF,,750000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
233846,"J. Chicco, Julián Antonio Chicco",26,68 ,69 ,2025,233887,186,73,,CDM,,1400000,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1373,"A. Ramsdale, Aaron Christopher Ramsdale",26,80 ,82 ,2028,233934,191,77,83,GK,3,20000000,41000,€71.2M,114,,,,,,137,,,,,,281,,,,,,238,,,,,,167,,,,,,,51,,,,412,,,,,,1400,460,2,83,79,85,85,48,1
233897,"D. Kasumu, David Ayomide Kasumu",24,69 ,74 ,2027,233938,180,70,,CDM,,1900000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
233904,"Wu Wei, Wu Wei吴伟",27,54 ,54 ,2026,233945,185,75,,CM,,110000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
233906,"Wang Yang, Wang Yang王玚",31,58 ,58 ,2024,233947,189,74,,CB,,140000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
233907,"Gao Huaze, Gao Huaze高华泽",26,58 ,58 ,2024,233948,178,70,,LM,,220000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
233909,"M. Smith, Matthew Smith",27,60 ,60 ,2025,233950,180,76,,CF,,275000,3000,,,48,59,51,57,58,,64,56,53,44,62,,74,71,70,56,68,,58,66,67,63,57,,63,32,60,55,61,52,,44,30,24,,12,10,8,14,13,,,,,,,,,1
233928,"F. Arkenberg, Fynn Arkenberg",28,62 ,62 ,2025,233969,188,80,,CB,,350000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
233933,"Nathael Silbeira, Nathael Walter Silbeira Caeiro",28,71 ,71 ,2027,233974,188,83,,GK,,1300000,17000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
233935,"Nelson Freitosa, Nelson Arturo Freitosa Ruiz",28,64 ,64 ,2027,233976,185,81,,GK,,425000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
233937,"Vitor Marlão, Vitor Marlon Bereitta Cortejo",28,70 ,70 ,2027,233978,178,71,,LB,,1400000,14000,,,75,51,60,72,50,,49,43,45,54,53,,61,70,66,73,44,,46,68,59,68,34,,51,67,38,43,42,70,,76,67,72,,17,10,17,10,19,,,,,,,,,0
233945,"Jony Reitosa, Jony Allison Reitosa Ribeiro",32,71 ,71 ,2027,233986,176,74,,RB,,1300000,18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
233956,"Peter Torreiro, Peter Jose Torreiro Costa",32,69 ,69 ,2027,233997,185,84,,GK,,700000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
233961,"Caio Tafarell, Caio Hugo Tafarell Bastos",29,69 ,69 ,2024,234002,183,76,,CDM,,1200000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
233991,"Lluís López, Lluís López Mármol",27,69 ,71 ,2025,234032,182,80,,CB,,1500000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
233994,"Odriozola, Álvaro Odriozola Arzallus",28,74,74,2029,234035,176,66,,RB,,5000000,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
234004,"H. Onyekuru, Henry Chukwuemeka Onyekuru",27,74 ,74 ,2025,234045,176,70,,RW,,4500000,23000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
234009,"S. Mbaye, Serigne Mor Mbaye",28,62 ,64 ,2025,234050,190,76,,GK,,350000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
234031,"A. Ralston, Anthony Ralston",25,71 ,74 ,2027,234072,183,78,,RB,,2300000,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
234067,"G. Maroni, Gonzalo Maroni",25,72,73,2025,234108,175,74,,CAM,,1900000,13000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2549,"D. Turnbull, David Turnbull",24,71 ,74 ,2027,234111,185,75,74,CAM,2,2500000,13000,€5.9M,336,,,,,,368,,,,,,319,,,,,,349,,,,,,332,,,,,,,175,,,,43,,,,,,1922,401,1,58,75,76,71,60,1
853,"Dodô, Domilson Cordeiro dos Santos",25,77 ,80 ,2027,234112,166,68,79,RM,4,13000000,41000,€24.9M,319,,,,,,345,,,,,,416,,,,,,337,,,,,,345,,,,,,,217,,,,57,,,,,,2036,440,1,87,59,73,78,71,1
234102,"M. Mangraviti, Massimiliano Mangraviti",26,68 ,71 ,2027,234143,188,79,,CB,,1400000,3000,,,57,32,69,64,47,,60,55,47,61,64,,69,75,70,65,63,,64,78,70,76,62,,70,65,47,55,47,54,,63,69,67,,13,14,7,9,13,,,,,,,,,0
234132,"Q. Daubin, Quentin Daubin",28,63 ,63 ,2026,234173,183,74,,CDM,,475000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
234136,"N. Ennis, Niall Nathan Michael Ennis",25,66 ,68 ,2025,234177,180,76,,CF,,1100000,28000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
234155,"J. Bruijn, Jordy Bruijn",27,66 ,66 ,2026,234196,172,70,,CAM,,900000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
234162,"C. Eiting, Carel Willem Hendrik Eiting",26,72 ,73,2025,234203,178,72,,CM,,2900000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
340,"H. Ito, Hiroki Ito伊藤 洋輝",25,79 ,83 ,2028,234205,188,84,79,CB,3,22000000,56000,€23.1M,305,,,,,,311,,,,,,375,,,,,,381,,,,,,308,,,,,,,232,,,,53,,,,,,1965,429,2,81,57,68,70,77,0
234185,"Bruno Viana, Bruno Viana Willemen da Silva",29,72 ,72 ,2025,234226,187,79,,CB,,2000000,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
234187,"R. McCrorie, Robby McCrorie",26,65 ,68 ,2026,234228,189,80,,GK,,725000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
234189,"A. Mbimbe, Aaron Mbimbe",27,63 ,66 ,Unknown,234230,187,80,,CB,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
234238,"C. Rizzuto, Calogero Rizzuto",32,66 ,66 ,2026,234279,170,73,,LB,,600000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
234242,"S. Skarlatidis, Simon Skarlatidis",33,65 ,65 ,2026,234283,174,71,,RM,,450000,2000,,,64,55,35,63,57,,64,70,69,57,67,,81,71,85,62,86,,70,56,81,54,59,,58,20,54,55,65,61,,39,28,21,,12,14,9,12,6,,,,,,,,,1
234257,"N. Alho, Nikolai Aleksanteri Alho",31,67 ,67 ,Unknown,234298,172,72,,RB,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
234261,"Im Dong Hyuk, Dong-Hyuk Lim",30,58 ,58 ,2023,234302,190,86,,CB,,170000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
234317,"J. Ceesay, Lars Joseph Ceesay",26,67 ,67 ,2025,234358,184,78,,RM,,1100000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
234333,"Andrei Alba, Andrei Alba",29,58 ,58 ,2025,234374,183,83,,CM,,200000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
234334,"P. Doyle, Paul Doyle",26,57 ,58 ,2025,234375,177,73,,CDM,,170000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
234335,"Lourency, Lourency do Nascimento Rodrigues",25,71 ,72 ,2024,234376,178,74,,LW,,2200000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
35,"D. Rice, Declan Rice",25,87 ,88 ,2028,234378,185,80,87,CDM,1,85000000,190000,€170.4M,343,,,,,,388,,,,,,346,,,,,,397,,,,,,381,,,,,,,256,,,,47,,,,,,2158,465,3,71,68,80,79,84,1
2552,"M. Schubert, Markus Schubert",26,65 ,69 ,2027,234383,187,84,65,GK,4,775000,8000,€1.2M,83,,,,,,110,,,,,,230,,,,,,204,,,,,,107,,,,,,,34,,,,319,,,,,,1087,358,1,67,63,62,67,39,1
234344,"N. Hauptmann, Niklas Hauptmann",28,69 ,69 ,2028,234385,176,63,,CM,,1400000,7000,,,62,54,34,71,47,,72,69,53,67,73,,61,71,84,67,83,,62,37,82,34,59,,70,56,62,72,41,58,,63,62,49,,9,12,7,7,8,,,,,,,,,0
234455,"O. Bogle, Omar Hanif Bogle",30,63 ,63 ,2026,234496,185,80,,CF,,475000,10000,,,39,62,60,58,58,,60,54,53,38,62,,65,63,63,59,57,,63,70,72,85,59,,47,32,64,52,65,59,,23,27,23,,8,14,10,14,8,,,,,,,,,0
234464,"Evander, Evander da Silva Ferreira",26,79,81,2026,234505,178,73,,CAM,,17500000,11000,,,73,86,51,79,55,,85,80,83,76,79,,74,70,81,74,83,,77,66,83,62,79,,71,68,79,81,74,76,,71,68,56,,11,8,12,11,6,,,,,,,,,1
234481,"J. Okkels, Jeppe Møldrup Okkels",24,69 ,72 ,2025,234522,183,75,,RM,,1900000,20000,,,62,62,40,65,54,,68,58,58,61,67,,83,82,81,63,78,,61,64,70,63,61,,58,40,66,69,62,64,,35,34,45,,7,12,13,12,6,,,,,,,,,1
492,"Jota, João Pedro Neves Filipe",25,74 ,77 ,2030,234570,175,67,78,CAM,3,5500000,44000,€16.8M,343,,,,,,374,,,,,,417,,,,,,338,,,,,,295,,,,,,,94,,,,51,,,,,,1912,405,2,86,71,72,81,37,1
234531,"Úmaro Embaló, Úmaro Embaló",23,66,72,2025,234572,170,62,,LM,,1600000,9000,,,65,56,42,59,54,,72,66,56,62,66,,83,82,81,61,83,,69,65,48,66,63,,56,33,56,63,59,59,,31,37,34,,12,6,15,10,9,,,,,,,,,0
234532,"Aurélio Buta, Aurélio Gabriel Ulineia Buta",27,75 ,75 ,2025,234573,172,66,,RB,,5500000,31000,,,75,54,42,72,49,,76,63,41,65,76,,89,86,85,73,86,,71,66,75,60,62,,74,71,73,69,61,76,,69,70,69,,9,5,13,9,10,,,,,,,,,1
433,"Diogo Dalot, José Diogo Dalot Teixeira",25,82 ,84 ,2028,234574,183,76,81,RB,3,35000000,105000,€64.2M,330,79,54,77,79,44,366,81,81,52,74,81,387,84,86,78,80,74,392,82,89,83,77,71,363,82,79,78,78,47,76,234,76,80,82,40,10,6,10,6,8,2112,456,2,82,62,77,79,78,1
234535,"Diogo Queirós, Diogo Lucas Queirós",25,64 ,68 ,2026,234576,185,80,,CB,,750000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
260,"Diogo Costa, Diogo Meireles da Costa",24,84 ,90 ,2027,234577,187,84,83,GK,6,54000000,14000,€102.3M,88,13,6,11,50,8,123,18,10,10,55,30,232,33,39,42,83,35,221,62,61,28,63,9,137,23,18,18,67,14,44,43,19,13,11,407,83,78,82,83,86,1251,442,2,82,77,80,86,35,1
308,"J. Quiñones, Julián Andrés Quiñones Quiñones",27,79 ,80 ,2028,234579,180,78,79,CF,1,20500000,35000,€0,359,,,,,,345,,,,,,396,,,,,,422,,,,,,315,,,,,,,99,,,,51,,,,,,1987,433,1,88,78,70,78,36,1
234571,"J. Ikoné, Nanitamo Jonathan Ikoné",26,75,75,2026,234612,175,73,,RW,,8000000,45000,,,73,64,39,73,59,,81,78,72,64,77,,86,84,85,73,82,,73,59,69,50,68,,65,34,72,72,70,76,,32,36,36,,9,8,13,8,14,,,,,,,,,0
972,"B. Jatta, Bakery Jatta",26,70 ,71 ,2029,234640,184,79,74,RM,2,1900000,22000,€4M,324,,,,,,306,,,,,,363,,,,,,380,,,,,,309,,,,,,,130,,,,43,,,,,,1855,411,1,88,68,66,68,45,1
234600,"N. Walstad, Nikolas Walstad",27,64 ,65 ,2025,234641,189,84,,LB,,625000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2557,"É. Mendy, Édouard Osoque Mendy",32,80 ,80 ,2026,234642,197,86,81,GK,0,10500000,32000,€23M,88,,,,,,130,,,,,,232,,,,,,237,,,,,,104,,,,,,,34,,,,394,,,,,,1219,428,3,78,79,75,83,34,1
234646,"A. Kabacalman, Ali Kabacalman",28,65 ,65 ,2027,234687,176,68,,CDM,,625000,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1603,"J. Brekalo, Josip Brekalo",26,75 ,76 ,2025,234711,175,70,78,CAM,3,6500000,41000,€17.1M,335,,,,,,389,,,,,,395,,,,,,332,,,,,,280,,,,,,,117,,,,41,,,,,,1889,397,2,77,73,74,81,38,1
234675,"J. Attamah, Joseph Larweh Attamah",30,65 ,65 ,2025,234716,180,80,,CB,,575000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2559,"L. Bénes, László Bénes",26,74 ,75 ,2027,234728,181,72,76,CAM,3,4900000,28000,€6.7M,339,,,,,,381,,,,,,341,,,,,,351,,,,,,320,,,,,,,149,,,,49,,,,,,1930,393,1,56,74,76,75,49,0
234689,"V. Rosier, Valentin André Henri Rosier",27,74 ,74 ,2025,234730,175,75,,RB,,4100000,31000,,,73,45,63,69,47,,70,71,45,64,72,,82,83,84,68,85,,64,73,78,74,54,,78,70,65,65,42,72,,70,72,71,,8,13,10,10,9,,,,,,,,,1
234708,"Song Ju Hun, Ju-hun Song송주훈 宋株熏",30,67 ,67 ,2024,234749,190,83,,CB,,825000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
234742,"A. Vukčević, Andrija Vukčević",27,64 ,64 ,2026,234783,180,77,,LB,,575000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
234743,"Raúl Navarro, Raúl Navarro del Río",30,67 ,67 ,2025,234784,167,62,,RB,,875000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
234815,"H. Mendes, Houboulang Mendes",26,69 ,72 ,2025,234856,184,76,,CB,,1700000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
234817,"M. Funk, Marius Funk",28,67 ,68 ,2025,234858,187,86,,GK,,800000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
234819,"A. Condé, Amara Condé",27,68 ,68 ,2026,234860,173,67,,CM,,1300000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
234820,"R. Ziegele, Robin Ziegele",27,64 ,67 ,2027,234861,183,82,,CB,,675000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
234826,"D. Arzani, Daniel Arzaniدنیل ارزانی",25,68 ,69 ,2025,234867,171,73,,RM,,1400000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
234864,"D. Vanzeir, Dante Vanzeir",26,72 ,73,2028,234905,175,68,,CF,,2900000,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
234892,"A. Sedlar, Aleksandar SedlarАлександар Седлар",32,73 ,73 ,2025,234933,180,79,,CB,,2000000,22000,,,33,50,69,68,25,,34,24,22,56,62,,52,36,69,75,66,,49,73,74,80,26,,76,74,25,47,68,63,,75,74,72,,14,9,12,12,5,,,,,,,,,1
1605,"L. Amani, Jean Thierry Lazare Amani",26,72 ,72 ,2025,234948,172,65,75,CAM,3,2500000,18000,€6.3M,301,,,,,,348,,,,,,400,,,,,,356,,,,,,321,,,,,,,207,,,,43,,,,,,1976,427,1,77,65,70,79,66,1
234914,"A. Sarmiento, Andrés de Jesús Sarmiento Salas",26,68 ,68 ,2027,234955,178,60,,LM,,1300000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
234942,"Q. Laçi, Qazim LaçiΚαζίμ Λάτσι",28,74 ,74 ,2025,234983,175,67,,CM,,4200000,22000,,,72,65,67,77,61,,74,67,73,74,75,,76,69,83,75,70,,76,79,79,72,74,,89,70,68,74,56,75,,69,69,65,,8,11,12,9,9,,,,,,,,,1
234945,"P. Retsos, Panagiotis RetsosΠαναγιώτης Ρέτσος",25,76 ,79 ,2028,234986,186,79,,CB,,9000000,27000,,,57,28,75,76,26,,54,40,29,69,77,,67,71,66,76,51,,66,82,68,80,35,,72,77,37,45,33,73,,72,77,73,,14,9,11,6,7,,,,,,,,,1
234961,"L. Rosić, Lazar RosićЛазар Росић",31,71 ,71 ,2025,235002,190,82,,CB,,1300000,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
